001.jpg,452.033,397.39178,-385.77084,463.85715,376.71643,-376.72937,470.69724,376.1608,-376.77457,477.4058,375.7752,-376.7992,446.6439,377.7652,-344.6954,441.4841,377.61264,-344.5905,436.43643,377.45697,-344.60858,493.65927,382.97433,-287.37323,440.1523,384.28772,-134.18025,468.00372,417.2771,-350.01755,446.59253,418.33612,-306.5136,537.0107,486.84088,-339.9967,420.17163,476.79825,-9.177102,525.03094,406.6546,-575.599,363.44348,405.8258,-28.674643,454.52878,283.22977,-645.0792,402.22287,282.41046,-74.04962,442.51596,236.35123,-709.5116,408.8764,238.35245,-127.80712,442.61664,228.69312,-701.3931,413.96707,234.87476,-105.132355,444.23074,248.39836,-648.1288,415.53052,255.44975,-77.55342,501.1682,757.5841,-102.45539,414.83585,747.9512,102.45447,524.07794,926.89624,91.52577,392.72437,898.2843,447.81058,554.395,1068.9951,327.88904,390.88498,1019.9316,869.84076,555.4987,1080.8549,339.5504,414.10217,1048.2694,903.51685,554.231,1144.3953,128.33313,326.5528,1076.07,784.8336
002.jpg,446.85452,412.8961,-369.93713,455.348,391.64178,-369.3097,462.10583,390.3697,-369.3866,468.8606,389.10583,-369.45947,439.98874,393.222,-331.64084,435.71103,393.07068,-331.54156,431.63953,392.92,-331.60013,487.83215,392.67404,-299.37897,438.65546,398.1256,-117.49992,464.1166,428.30347,-338.87802,443.7958,431.2507,-287.3192,539.7473,484.3292,-342.1498,420.88635,481.6035,16.090809,528.08466,406.69556,-556.14685,362.55664,412.2927,22.591581,451.12048,298.59677,-585.8355,403.26913,286.82977,6.5276437,438.24594,253.89581,-643.2277,408.76,242.24796,-38.414494,436.37247,251.81786,-634.89496,412.69702,239.62595,-16.834415,454.0145,282.33057,-586.68024,414.0316,259.35895,4.0746493,502.96906,754.77985,-115.0364,414.9,747.60205,115.21137,534.43036,930.9026,50.57363,393.12402,905.87054,470.78845,556.7565,1064.6667,267.81042,395.8331,1032.8749,890.6668,555.92413,1080.1525,277.54578,415.20383,1055.1581,924.1544,561.5359,1143.8782,53.25285,326.502,1082.4875,801.4553
003.jpg,439.6837,421.82855,-319.90942,449.77856,399.3058,-321.33957,456.20865,398.41525,-321.47034,463.23254,397.65143,-321.56836,435.68192,400.29337,-279.14227,431.98853,399.88025,-279.05536,428.28452,399.53436,-279.16733,485.34274,402.3948,-276.51074,438.80292,405.18207,-73.64591,456.72006,440.58322,-299.09503,438.13986,442.36807,-241.49525,537.79193,503.70602,-354.30725,416.03424,499.0333,55.639587,515.44464,434.24994,-597.5225,355.6732,439.6238,56.192184,433.64206,312.08206,-644.4872,395.932,303.69547,-2.772862,421.95483,268.16464,-706.4772,401.9402,261.02054,-45.013866,425.75482,262.29807,-696.0857,407.68405,257.42084,-25.888813,429.48026,281.7667,-643.4375,409.3964,278.7217,-6.118497,500.46912,770.2894,-123.84279,415.18567,764.24603,124.08015,530.0499,942.6971,3.0172145,394.07242,923.9641,470.4716,558.66,1088.6398,216.1305,394.33673,1045.0553,915.7749,560.0477,1100.5034,225.50385,413.3371,1065.9805,951.6662,557.33905,1165.7256,-9.28916,335.52664,1091.2542,823.43317
004.jpg,438.5313,427.22247,-392.36685,449.16046,405.75952,-391.45383,455.63232,405.14716,-391.51624,462.43756,404.73172,-391.55496,434.89868,405.32343,-352.57544,431.12183,404.2257,-352.47284,427.49667,403.22388,-352.53275,482.6291,411.25964,-320.34488,437.98596,409.54822,-136.57425,455.94824,447.12256,-361.1039,436.75684,446.70886,-308.79758,537.4877,505.70926,-370.799,408.9832,500.5829,-24.977242,517.08026,435.27695,-686.04254,349.69888,437.66937,-175.32094,438.0955,311.94788,-818.64606,393.135,313.34644,-387.77786,425.95288,272.12854,-893.1632,401.6601,272.8338,-454.5703,426.08707,263.13858,-874.6811,404.48102,266.28094,-426.20108,428.89044,280.25824,-817.2034,405.932,285.43906,-391.03226,503.215,781.13983,-100.21331,413.12933,776.9806,100.304535,538.57306,952.46454,80.82016,396.67264,930.87024,489.47818,565.3707,1090.228,320.36334,400.73102,1049.4664,954.00134,562.49066,1104.424,331.78058,419.06973,1068.8535,992.37476,575.5873,1170.6868,108.53894,337.6388,1104.5029,870.206
005.jpg,501.3097,572.19336,-363.6743,509.37628,551.4125,-370.0839,515.4176,549.8919,-370.14413,521.52936,548.3499,-370.19818,495.45676,552.77295,-328.56784,491.7658,552.2829,-328.47678,488.08118,551.7752,-328.5611,542.0505,547.7605,-323.68604,496.45917,552.99506,-125.723976,520.2023,588.1481,-340.4375,503.10577,589.36835,-283.95938,611.9815,632.9823,-363.20255,481.1875,641.7989,-2.3841236,574.2952,600.81396,-627.07715,415.39606,590.5013,57.319405,495.81186,481.7063,-719.16174,444.54504,463.27225,106.7363,477.6296,441.1131,-780.92395,451.41135,417.97937,73.920135,477.79724,433.99707,-772.64764,454.56985,414.35492,92.18323,483.08676,459.33398,-721.30963,455.84656,436.63297,104.63429,593.2637,931.58777,-98.16492,498.65268,929.89795,98.31135,633.1075,1100.178,83.9141,490.74142,1087.7714,434.32812,668.518,1239.1322,338.51068,497.74023,1200.4514,856.7837,665.0885,1251.6886,352.5133,524.64343,1225.7014,891.00183,679.52563,1310.6443,141.08908,435.712,1268.2832,774.43164
006.jpg,527.0514,596.46216,-364.4206,534.6607,575.95355,-371.8225,540.6102,574.5737,-371.87985,546.8578,573.33374,-371.94122,519.9982,579.1198,-326.31464,515.7852,579.88837,-326.222,511.75775,580.6882,-326.28445,568.272,574.7036,-328.48645,520.5229,583.1608,-109.147896,546.66394,610.41345,-341.345,527.8776,614.548,-278.93906,633.7441,648.3377,-373.66086,511.57288,663.7407,6.849072,598.3772,585.30646,-631.1968,436.796,596.8229,-43.42157,513.55365,479.37314,-690.1445,477.81635,472.2261,-162.34854,498.9472,438.87433,-753.3778,483.05975,428.8846,-218.0891,497.91812,428.41776,-740.86584,486.25504,424.1457,-200.92448,502.2672,451.37018,-688.831,487.64493,444.44653,-168.43011,622.5397,941.16437,-111.61831,531.6414,940.0258,111.703926,671.2194,1108.3916,46.760887,524.33136,1094.4333,450.46082,705.5477,1246.9368,293.7662,540.65283,1219.7911,877.776,702.20685,1261.5375,305.85922,560.5368,1237.9717,912.0902,715.0391,1322.1744,70.47776,478.33127,1278.481,783.2851
007.jpg,541.90607,601.2779,-397.28735,550.8679,581.4532,-398.21884,557.5834,580.842,-398.28754,564.8987,580.2862,-398.36203,534.7724,582.6276,-356.41293,530.03687,582.81714,-356.31064,525.2624,583.1376,-356.3635,586.72156,584.8557,-332.50162,528.54297,588.99744,-131.56697,560.961,619.3324,-367.05698,539.3144,622.3271,-309.96796,647.4212,663.6836,-393.58142,519.17163,675.4112,1.506089,615.0663,602.04395,-676.01855,450.5526,613.62494,-78.96218,526.24524,496.8453,-766.6116,492.26547,484.96066,-214.52515,510.0396,455.52603,-835.6728,496.81525,442.312,-270.54428,511.78647,447.16882,-819.7231,500.156,439.1458,-244.29959,517.63153,474.14948,-764.6153,500.66986,459.68097,-216.99211,637.1133,950.75867,-121.59963,546.06213,950.82196,121.74061,684.1089,1121.9043,52.207047,539.1385,1111.0613,518.0589,720.9767,1261.9253,300.84863,552.6783,1234.3715,994.6849,721.0707,1274.5576,313.49936,578.2592,1253.9386,1033.7671,734.95264,1338.315,77.78779,487.26685,1291.8549,909.08044
008.jpg,538.399,606.0657,-376.59283,548.72235,586.1713,-385.15152,555.268,585.3752,-385.21063,561.97546,584.6013,-385.2842,534.4365,586.5352,-343.21133,530.68933,586.0113,-343.11893,527.00793,585.60394,-343.21027,581.94885,585.1616,-343.61923,533.9805,589.05615,-143.223,555.11615,621.4846,-353.43073,537.8069,621.77625,-296.27518,639.69025,660.9704,-385.23004,521.42645,672.8509,-19.064886,599.3263,594.47253,-637.0198,450.25714,613.0259,11.193381,516.7206,488.58228,-700.734,482.28613,486.91315,7.7111063,500.76395,438.9925,-763.24817,485.74692,447.354,-32.501095,502.68353,432.04495,-751.94464,489.33426,441.9017,-15.519733,506.25626,454.70844,-700.54865,490.62585,462.88757,4.3560753,634.62897,957.82764,-108.60855,543.63776,957.10913,108.7077,680.82104,1127.9515,86.22562,535.9398,1108.752,482.2641,716.96655,1270.5934,349.7008,553.0752,1233.8262,927.1649,714.0769,1288.2594,365.3049,579.94086,1257.5103,964.88586,729.07416,1341.1722,155.01859,488.11926,1295.4242,857.7265
009.jpg,556.2334,608.5012,-357.98334,564.90393,585.5357,-366.04037,571.29297,584.10443,-366.08386,577.5854,582.7669,-366.1731,550.25836,587.38586,-321.38467,546.5648,587.3266,-321.32462,543.104,587.2731,-321.3878,600.74695,582.4385,-327.1863,556.65356,588.3427,-112.3249,577.6438,624.81195,-336.99597,557.8106,627.28613,-275.799,657.506,669.71246,-374.74405,553.0333,675.76733,25.676626,619.2848,596.2627,-568.71783,479.73822,614.1289,102.45976,543.48267,491.7841,-569.37244,507.1034,486.99417,136.54828,529.4315,452.05157,-622.8612,513.2594,446.3499,95.40488,533.9209,445.06335,-623.3873,520.83923,446.0451,114.97969,538.5843,464.31268,-573.1189,522.53485,464.44308,133.58171,654.2271,963.6447,-129.29422,566.72314,960.5412,129.37425,695.88763,1124.0618,55.39982,552.22,1113.5366,515.03094,738.3098,1273.2827,278.94788,569.6859,1232.6089,956.22406,743.23126,1293.5999,291.1091,599.40204,1256.7172,993.7868,739.82513,1349.65,71.11853,501.88766,1295.1632,892.52795
010.jpg,549.7508,606.5362,-335.6875,558.2319,584.65393,-340.79153,563.8515,583.8359,-340.86746,569.58185,583.0886,-340.96634,545.5218,585.33704,-296.12595,542.3325,585.1475,-296.05902,539.3281,584.97626,-296.1231,592.0937,585.92236,-304.19016,553.9894,587.8844,-91.89062,567.69305,623.3679,-317.36273,550.5603,625.2389,-256.80563,653.6647,677.5257,-362.43295,550.3115,682.2588,31.50217,629.21216,604.03973,-593.7965,474.74893,618.4076,100.51269,548.5567,487.1789,-641.1118,498.29633,485.14874,114.43141,532.55115,451.64264,-702.32666,500.37692,442.8162,71.17158,531.8209,443.46472,-699.2461,506.5837,441.07,83.594215,536.34235,462.22687,-644.4937,509.34058,461.21497,107.4873,647.6162,964.81714,-118.978775,560.2577,959.11896,119.015236,686.4722,1129.335,73.98665,548.93414,1116.7283,477.1653,733.443,1275.3563,311.30392,561.22455,1231.162,910.88617,736.824,1291.2113,324.8049,587.93335,1256.3925,946.8972,730.5348,1346.3617,107.18971,495.27585,1294.3243,832.1084
